Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Coded_item,Encoded_item,Encoded_area
26892,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,12.2,2,2,34
26893,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,14.23,2,2,34
26894,Turkey,"Rice, paddy",2005,70664,593.0,40332.0,17.78,2,2,34
26895,Turkey,Sorghum,2005,23256,593.0,40332.0,19.44,3,3,34
26896,Turkey,Sorghum,2005,23256,593.0,40332.0,11.24,3,3,34
26897,Turkey,Sorghum,2005,23256,593.0,40332.0,12.2,3,3,34
26898,Turkey,Sorghum,2005,23256,593.0,40332.0,14.23,3,3,34
26899,Turkey,Sorghum,2005,23256,593.0,40332.0,17.78,3,3,34
26900,Turkey,Soybeans,2005,33721,593.0,40332.0,19.44,4,4,34
26901,Turkey,Soybeans,2005,33721,593.0,40332.0,11.24,4,4,34
26902,Turkey,Soybeans,2005,33721,593.0,40332.0,12.2,4,4,34
26903,Turkey,Soybeans,2005,33721,593.0,40332.0,14.23,4,4,34
26904,Turkey,Soybeans,2005,33721,593.0,40332.0,17.78,4,4,34
26905,Turkey,Wheat,2005,23309,593.0,40332.0,19.44,5,5,34
26906,Turkey,Wheat,2005,23309,593.0,40332.0,11.24,5,5,34
26907,Turkey,Wheat,2005,23309,593.0,40332.0,12.2,5,5,34
26908,Turkey,Wheat,2005,23309,593.0,40332.0,14.23,5,5,34
26909,Turkey,Wheat,2005,23309,593.0,40332.0,17.78,5,5,34
26910,Turkey,Maize,2006,72139,593.0,27421.0,19.44,0,0,34
26911,Turkey,Maize,2006,72139,593.0,27421.0,11.12,0,0,34
26912,Turkey,Maize,2006,72139,593.0,27421.0,11.96,0,0,34
26913,Turkey,Maize,2006,72139,593.0,27421.0,14.11,0,0,34
26914,Turkey,Maize,2006,72139,593.0,27421.0,17.71,0,0,34
26915,Turkey,Potatoes,2006,276077,593.0,27421.0,19.44,1,1,34
26916,Turkey,Potatoes,2006,276077,593.0,27421.0,11.12,1,1,34
26917,Turkey,Potatoes,2006,276077,593.0,27421.0,11.96,1,1,34
26918,Turkey,Potatoes,2006,276077,593.0,27421.0,14.11,1,1,34
26919,Turkey,Potatoes,2006,276077,593.0,27421.0,17.71,1,1,34
26920,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,19.44,2,2,34
26921,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,11.12,2,2,34
26922,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,11.96,2,2,34
26923,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,14.11,2,2,34
26924,Turkey,"Rice, paddy",2006,70273,593.0,27421.0,17.71,2,2,34
26925,Turkey,Sorghum,2006,26023,593.0,27421.0,19.44,3,3,34
26926,Turkey,Sorghum,2006,26023,593.0,27421.0,11.12,3,3,34
26927,Turkey,Sorghum,2006,26023,593.0,27421.0,11.96,3,3,34
26928,Turkey,Sorghum,2006,26023,593.0,27421.0,14.11,3,3,34
26929,Turkey,Sorghum,2006,26023,593.0,27421.0,17.71,3,3,34
26930,Turkey,Soybeans,2006,39688,593.0,27421.0,19.44,4,4,34
26931,Turkey,Soybeans,2006,39688,593.0,27421.0,11.12,4,4,34
26932,Turkey,Soybeans,2006,39688,593.0,27421.0,11.96,4,4,34
26933,Turkey,Soybeans,2006,39688,593.0,27421.0,14.11,4,4,34
26934,Turkey,Soybeans,2006,39688,593.0,27421.0,17.71,4,4,34
26935,Turkey,Wheat,2006,23595,593.0,27421.0,19.44,5,5,34
26936,Turkey,Wheat,2006,23595,593.0,27421.0,11.12,5,5,34
26937,Turkey,Wheat,2006,23595,593.0,27421.0,11.96,5,5,34
26938,Turkey,Wheat,2006,23595,593.0,27421.0,14.11,5,5,34
26939,Turkey,Wheat,2006,23595,593.0,27421.0,17.71,5,5,34
26940,Turkey,Maize,2007,68381,593.0,48715.51,19.82,0,0,34
26941,Turkey,Maize,2007,68381,593.0,48715.51,11.87,0,0,34
26942,Turkey,Maize,2007,68381,593.0,48715.51,12.91,0,0,34
26943,Turkey,Maize,2007,68381,593.0,48715.51,14.98,0,0,34
26944,Turkey,Maize,2007,68381,593.0,48715.51,18.6,0,0,34
26945,Turkey,Potatoes,2007,276422,593.0,48715.51,19.82,1,1,34
26946,Turkey,Potatoes,2007,276422,593.0,48715.51,11.87,1,1,34
26947,Turkey,Potatoes,2007,276422,593.0,48715.51,12.91,1,1,34
26948,Turkey,Potatoes,2007,276422,593.0,48715.51,14.98,1,1,34
26949,Turkey,Potatoes,2007,276422,593.0,48715.51,18.6,1,1,34
26950,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,19.82,2,2,34
26951,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,11.87,2,2,34
26952,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,12.91,2,2,34
26953,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,14.98,2,2,34
26954,Turkey,"Rice, paddy",2007,69084,593.0,48715.51,18.6,2,2,34
26955,Turkey,Sorghum,2007,32222,593.0,48715.51,19.82,3,3,34
26956,Turkey,Sorghum,2007,32222,593.0,48715.51,11.87,3,3,34
26957,Turkey,Sorghum,2007,32222,593.0,48715.51,12.91,3,3,34
26958,Turkey,Sorghum,2007,32222,593.0,48715.51,14.98,3,3,34
26959,Turkey,Sorghum,2007,32222,593.0,48715.51,18.6,3,3,34
26960,Turkey,Soybeans,2007,35350,593.0,48715.51,19.82,4,4,34
26961,Turkey,Soybeans,2007,35350,593.0,48715.51,11.87,4,4,34
26962,Turkey,Soybeans,2007,35350,593.0,48715.51,12.91,4,4,34
26963,Turkey,Soybeans,2007,35350,593.0,48715.51,14.98,4,4,34
26964,Turkey,Soybeans,2007,35350,593.0,48715.51,18.6,4,4,34
26965,Turkey,Wheat,2007,21675,593.0,48715.51,19.82,5,5,34
26966,Turkey,Wheat,2007,21675,593.0,48715.51,11.87,5,5,34
26967,Turkey,Wheat,2007,21675,593.0,48715.51,12.91,5,5,34
26968,Turkey,Wheat,2007,21675,593.0,48715.51,14.98,5,5,34
26969,Turkey,Wheat,2007,21675,593.0,48715.51,18.6,5,5,34
26970,Turkey,Maize,2008,71988,593.0,37640.2,19.92,0,0,34
26971,Turkey,Maize,2008,71988,593.0,37640.2,11.33,0,0,34
26972,Turkey,Maize,2008,71988,593.0,37640.2,12.7,0,0,34
26973,Turkey,Maize,2008,71988,593.0,37640.2,14.91,0,0,34
26974,Turkey,Maize,2008,71988,593.0,37640.2,18.47,0,0,34
26975,Turkey,Potatoes,2008,282947,593.0,37640.2,19.92,1,1,34
26976,Turkey,Potatoes,2008,282947,593.0,37640.2,11.33,1,1,34
26977,Turkey,Potatoes,2008,282947,593.0,37640.2,12.7,1,1,34
26978,Turkey,Potatoes,2008,282947,593.0,37640.2,14.91,1,1,34
26979,Turkey,Potatoes,2008,282947,593.0,37640.2,18.47,1,1,34
26980,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,19.92,2,2,34
26981,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,11.33,2,2,34
26982,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,12.7,2,2,34
26983,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,14.91,2,2,34
26984,Turkey,"Rice, paddy",2008,75716,593.0,37640.2,18.47,2,2,34
26985,Turkey,Sorghum,2008,30811,593.0,37640.2,19.92,3,3,34
26986,Turkey,Sorghum,2008,30811,593.0,37640.2,11.33,3,3,34
26987,Turkey,Sorghum,2008,30811,593.0,37640.2,12.7,3,3,34
26988,Turkey,Sorghum,2008,30811,593.0,37640.2,14.91,3,3,34
26989,Turkey,Sorghum,2008,30811,593.0,37640.2,18.47,3,3,34
26990,Turkey,Soybeans,2008,36490,593.0,37640.2,19.92,4,4,34
26991,Turkey,Soybeans,2008,36490,593.0,37640.2,11.33,4,4,34
26992,Turkey,Soybeans,2008,36490,593.0,37640.2,12.7,4,4,34
26993,Turkey,Soybeans,2008,36490,593.0,37640.2,14.91,4,4,34
26994,Turkey,Soybeans,2008,36490,593.0,37640.2,18.47,4,4,34
26995,Turkey,Wheat,2008,23451,593.0,37640.2,19.92,5,5,34
26996,Turkey,Wheat,2008,23451,593.0,37640.2,11.33,5,5,34
26997,Turkey,Wheat,2008,23451,593.0,37640.2,12.7,5,5,34
26998,Turkey,Wheat,2008,23451,593.0,37640.2,14.91,5,5,34
26999,Turkey,Wheat,2008,23451,593.0,37640.2,18.47,5,5,34
27000,Turkey,Maize,2009,71878,593.0,37651.15,19.94,0,0,34
27001,Turkey,Maize,2009,71878,593.0,37651.15,11.63,0,0,34
27002,Turkey,Maize,2009,71878,593.0,37651.15,12.75,0,0,34
27003,Turkey,Maize,2009,71878,593.0,37651.15,14.95,0,0,34
27004,Turkey,Maize,2009,71878,593.0,37651.15,18.41,0,0,34
27005,Turkey,Potatoes,2009,305986,593.0,37651.15,19.94,1,1,34
27006,Turkey,Potatoes,2009,305986,593.0,37651.15,11.63,1,1,34
27007,Turkey,Potatoes,2009,305986,593.0,37651.15,12.75,1,1,34
27008,Turkey,Potatoes,2009,305986,593.0,37651.15,14.95,1,1,34
27009,Turkey,Potatoes,2009,305986,593.0,37651.15,18.41,1,1,34
27010,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,19.94,2,2,34
27011,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,11.63,2,2,34
27012,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,12.75,2,2,34
27013,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,14.95,2,2,34
27014,Turkey,"Rice, paddy",2009,77765,593.0,37651.15,18.41,2,2,34
27015,Turkey,Sorghum,2009,51316,593.0,37651.15,19.94,3,3,34
27016,Turkey,Sorghum,2009,51316,593.0,37651.15,11.63,3,3,34
27017,Turkey,Sorghum,2009,51316,593.0,37651.15,12.75,3,3,34
27018,Turkey,Sorghum,2009,51316,593.0,37651.15,14.95,3,3,34
27019,Turkey,Sorghum,2009,51316,593.0,37651.15,18.41,3,3,34
27020,Turkey,Soybeans,2009,36570,593.0,37651.15,19.94,4,4,34
27021,Turkey,Soybeans,2009,36570,593.0,37651.15,11.63,4,4,34
27022,Turkey,Soybeans,2009,36570,593.0,37651.15,12.75,4,4,34
27023,Turkey,Soybeans,2009,36570,593.0,37651.15,14.95,4,4,34
27024,Turkey,Soybeans,2009,36570,593.0,37651.15,18.41,4,4,34
27025,Turkey,Wheat,2009,25667,593.0,37651.15,19.94,5,5,34
27026,Turkey,Wheat,2009,25667,593.0,37651.15,11.63,5,5,34
27027,Turkey,Wheat,2009,25667,593.0,37651.15,12.75,5,5,34
27028,Turkey,Wheat,2009,25667,593.0,37651.15,14.95,5,5,34
27029,Turkey,Wheat,2009,25667,593.0,37651.15,18.41,5,5,34
27030,Turkey,Maize,2010,72614,593.0,38554.69,21.02,0,0,34
27031,Turkey,Maize,2010,72614,593.0,38554.69,13.27,0,0,34
27032,Turkey,Maize,2010,72614,593.0,38554.69,13.8,0,0,34
27033,Turkey,Maize,2010,72614,593.0,38554.69,15.6,0,0,34
27034,Turkey,Maize,2010,72614,593.0,38554.69,19.27,0,0,34
27035,Turkey,Potatoes,2010,323303,593.0,38554.69,21.02,1,1,34
27036,Turkey,Potatoes,2010,323303,593.0,38554.69,13.27,1,1,34
27037,Turkey,Potatoes,2010,323303,593.0,38554.69,13.8,1,1,34
27038,Turkey,Potatoes,2010,323303,593.0,38554.69,15.6,1,1,34
27039,Turkey,Potatoes,2010,323303,593.0,38554.69,19.27,1,1,34
27040,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,21.02,2,2,34
27041,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.27,2,2,34
27042,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,13.8,2,2,34
27043,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,15.6,2,2,34
27044,Turkey,"Rice, paddy",2010,86899,593.0,38554.69,19.27,2,2,34
27045,Turkey,Sorghum,2010,70968,593.0,38554.69,21.02,3,3,34
27046,Turkey,Sorghum,2010,70968,593.0,38554.69,13.27,3,3,34
27047,Turkey,Sorghum,2010,70968,593.0,38554.69,13.8,3,3,34
27048,Turkey,Sorghum,2010,70968,593.0,38554.69,15.6,3,3,34
27049,Turkey,Sorghum,2010,70968,593.0,38554.69,19.27,3,3,34
27050,Turkey,Soybeans,2010,36869,593.0,38554.69,21.02,4,4,34
27051,Turkey,Soybeans,2010,36869,593.0,38554.69,13.27,4,4,34
27052,Turkey,Soybeans,2010,36869,593.0,38554.69,13.8,4,4,34
27053,Turkey,Soybeans,2010,36869,593.0,38554.69,15.6,4,4,34
27054,Turkey,Soybeans,2010,36869,593.0,38554.69,19.27,4,4,34
27055,Turkey,Wheat,2010,24400,593.0,38554.69,21.02,5,5,34
27056,Turkey,Wheat,2010,24400,593.0,38554.69,13.27,5,5,34
27057,Turkey,Wheat,2010,24400,593.0,38554.69,13.8,5,5,34
27058,Turkey,Wheat,2010,24400,593.0,38554.69,15.6,5,5,34
27059,Turkey,Wheat,2010,24400,593.0,38554.69,19.27,5,5,34
27060,Turkey,Maize,2011,71707,593.0,39534.43,19.36,0,0,34
27061,Turkey,Maize,2011,71707,593.0,39534.43,10.39,0,0,34
27062,Turkey,Maize,2011,71707,593.0,39534.43,11.6,0,0,34
27063,Turkey,Maize,2011,71707,593.0,39534.43,13.65,0,0,34
27064,Turkey,Maize,2011,71707,593.0,39534.43,17.6,0,0,34
27065,Turkey,Potatoes,2011,324041,593.0,39534.43,19.36,1,1,34
27066,Turkey,Potatoes,2011,324041,593.0,39534.43,10.39,1,1,34
27067,Turkey,Potatoes,2011,324041,593.0,39534.43,11.6,1,1,34
27068,Turkey,Potatoes,2011,324041,593.0,39534.43,13.65,1,1,34
27069,Turkey,Potatoes,2011,324041,593.0,39534.43,17.6,1,1,34
27070,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,19.36,2,2,34
27071,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,10.39,2,2,34
27072,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,11.6,2,2,34
27073,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,13.65,2,2,34
27074,Turkey,"Rice, paddy",2011,90559,593.0,39534.43,17.6,2,2,34
27075,Turkey,Sorghum,2011,69231,593.0,39534.43,19.36,3,3,34
27076,Turkey,Sorghum,2011,69231,593.0,39534.43,10.39,3,3,34
27077,Turkey,Sorghum,2011,69231,593.0,39534.43,11.6,3,3,34
27078,Turkey,Sorghum,2011,69231,593.0,39534.43,13.65,3,3,34
27079,Turkey,Sorghum,2011,69231,593.0,39534.43,17.6,3,3,34
27080,Turkey,Soybeans,2011,38704,593.0,39534.43,19.36,4,4,34
27081,Turkey,Soybeans,2011,38704,593.0,39534.43,10.39,4,4,34
27082,Turkey,Soybeans,2011,38704,593.0,39534.43,11.6,4,4,34
27083,Turkey,Soybeans,2011,38704,593.0,39534.43,13.65,4,4,34
27084,Turkey,Soybeans,2011,38704,593.0,39534.43,17.6,4,4,34
27085,Turkey,Wheat,2011,27038,593.0,39534.43,19.36,5,5,34
27086,Turkey,Wheat,2011,27038,593.0,39534.43,10.39,5,5,34
27087,Turkey,Wheat,2011,27038,593.0,39534.43,11.6,5,5,34
27088,Turkey,Wheat,2011,27038,593.0,39534.43,13.65,5,5,34
27089,Turkey,Wheat,2011,27038,593.0,39534.43,17.6,5,5,34
27090,Turkey,Maize,2012,73884,593.0,42610.59,19.92,0,0,34
27091,Turkey,Maize,2012,73884,593.0,42610.59,11.45,0,0,34
27092,Turkey,Maize,2012,73884,593.0,42610.59,12.71,0,0,34
27093,Turkey,Maize,2012,73884,593.0,42610.59,14.97,0,0,34
27094,Turkey,Maize,2012,73884,593.0,42610.59,18.54,0,0,34
27095,Turkey,Potatoes,2012,280384,593.0,42610.59,19.92,1,1,34
27096,Turkey,Potatoes,2012,280384,593.0,42610.59,11.45,1,1,34
27097,Turkey,Potatoes,2012,280384,593.0,42610.59,12.71,1,1,34
27098,Turkey,Potatoes,2012,280384,593.0,42610.59,14.97,1,1,34
27099,Turkey,Potatoes,2012,280384,593.0,42610.59,18.54,1,1,34
27100,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,19.92,2,2,34
27101,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,11.45,2,2,34
27102,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,12.71,2,2,34
27103,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,14.97,2,2,34
27104,Turkey,"Rice, paddy",2012,73539,593.0,42610.59,18.54,2,2,34
27105,Turkey,Sorghum,2012,76000,593.0,42610.59,19.92,3,3,34
27106,Turkey,Sorghum,2012,76000,593.0,42610.59,11.45,3,3,34
27107,Turkey,Sorghum,2012,76000,593.0,42610.59,12.71,3,3,34
27108,Turkey,Sorghum,2012,76000,593.0,42610.59,14.97,3,3,34
27109,Turkey,Sorghum,2012,76000,593.0,42610.59,18.54,3,3,34
27110,Turkey,Soybeans,2012,36394,593.0,42610.59,19.92,4,4,34
27111,Turkey,Soybeans,2012,36394,593.0,42610.59,11.45,4,4,34
27112,Turkey,Soybeans,2012,36394,593.0,42610.59,12.71,4,4,34
27113,Turkey,Soybeans,2012,36394,593.0,42610.59,14.97,4,4,34
27114,Turkey,Soybeans,2012,36394,593.0,42610.59,18.54,4,4,34
27115,Turkey,Wheat,2012,26723,593.0,42610.59,19.92,5,5,34
27116,Turkey,Wheat,2012,26723,593.0,42610.59,11.45,5,5,34
27117,Turkey,Wheat,2012,26723,593.0,42610.59,12.71,5,5,34
27118,Turkey,Wheat,2012,26723,593.0,42610.59,14.97,5,5,34
27119,Turkey,Wheat,2012,26723,593.0,42610.59,18.54,5,5,34
27120,Turkey,Maize,2013,89499,593.0,39440.0,20.22,0,0,34
27121,Turkey,Maize,2013,89499,593.0,39440.0,13.27,0,0,34
27122,Turkey,Maize,2013,89499,593.0,39440.0,14.07,0,0,34
27123,Turkey,Maize,2013,89499,593.0,39440.0,16.02,0,0,34
27124,Turkey,Maize,2013,89499,593.0,39440.0,19.21,0,0,34
27125,Turkey,Potatoes,2013,315329,593.0,39440.0,20.22,1,1,34
27126,Turkey,Potatoes,2013,315329,593.0,39440.0,13.27,1,1,34
27127,Turkey,Potatoes,2013,315329,593.0,39440.0,14.07,1,1,34
27128,Turkey,Potatoes,2013,315329,593.0,39440.0,16.02,1,1,34
27129,Turkey,Potatoes,2013,315329,593.0,39440.0,19.21,1,1,34
27130,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,20.22,2,2,34
27131,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,13.27,2,2,34
27132,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,14.07,2,2,34
27133,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,16.02,2,2,34
27134,Turkey,"Rice, paddy",2013,81380,593.0,39440.0,19.21,2,2,34
27135,Turkey,Sorghum,2013,26544,593.0,39440.0,20.22,3,3,34
27136,Turkey,Sorghum,2013,26544,593.0,39440.0,13.27,3,3,34
27137,Turkey,Sorghum,2013,26544,593.0,39440.0,14.07,3,3,34
27138,Turkey,Sorghum,2013,26544,593.0,39440.0,16.02,3,3,34
27139,Turkey,Sorghum,2013,26544,593.0,39440.0,19.21,3,3,34
27140,Turkey,Soybeans,2013,41609,593.0,39440.0,20.22,4,4,34
27141,Turkey,Soybeans,2013,41609,593.0,39440.0,13.27,4,4,34
27142,Turkey,Soybeans,2013,41609,593.0,39440.0,14.07,4,4,34
27143,Turkey,Soybeans,2013,41609,593.0,39440.0,16.02,4,4,34
27144,Turkey,Soybeans,2013,41609,593.0,39440.0,19.21,4,4,34
27145,Turkey,Wheat,2013,28451,593.0,39440.0,20.22,5,5,34
27146,Turkey,Wheat,2013,28451,593.0,39440.0,13.27,5,5,34
27147,Turkey,Wheat,2013,28451,593.0,39440.0,14.07,5,5,34
27148,Turkey,Wheat,2013,28451,593.0,39440.0,16.02,5,5,34
27149,Turkey,Wheat,2013,28451,593.0,39440.0,19.21,5,5,34
27150,Uganda,Cassava,1990,83010,1180.0,72.0,23.36,6,6,46
27151,Uganda,Maize,1990,15012,1180.0,72.0,23.36,0,0,46
27152,Uganda,Plantains and others,1990,56499,1180.0,72.0,23.36,8,8,46
27153,Uganda,Potatoes,1990,70000,1180.0,72.0,23.36,1,1,46
27154,Uganda,"Rice, paddy",1990,13846,1180.0,72.0,23.36,2,2,46
27155,Uganda,Sorghum,1990,15000,1180.0,72.0,23.36,3,3,46
27156,Uganda,Soybeans,1990,9927,1180.0,72.0,23.36,4,4,46
27157,Uganda,Sweet potatoes,1990,41009,1180.0,72.0,23.36,7,7,46
27158,Uganda,Wheat,1990,20000,1180.0,72.0,23.36,5,5,46
27159,Uganda,Cassava,1991,83008,1180.0,72.0,23.3,6,6,46
27160,Uganda,Maize,1991,13500,1180.0,72.0,23.3,0,0,46
27161,Uganda,Plantains and others,1991,56503,1180.0,72.0,23.3,8,8,46
27162,Uganda,Potatoes,1991,71885,1180.0,72.0,23.3,1,1,46
27163,Uganda,"Rice, paddy",1991,13556,1180.0,72.0,23.3,2,2,46
27164,Uganda,Sorghum,1991,14819,1180.0,72.0,23.3,3,3,46
27165,Uganda,Soybeans,1991,10926,1180.0,72.0,23.3,4,4,46
27166,Uganda,Sweet potatoes,1991,41978,1180.0,72.0,23.3,7,7,46
27167,Uganda,Wheat,1991,18000,1180.0,72.0,23.3,5,5,46
27168,Uganda,Cassava,1992,80000,1180.0,72.0,23.46,6,6,46
27169,Uganda,Maize,1992,15000,1180.0,72.0,23.46,0,0,46
27170,Uganda,Plantains and others,1992,53502,1180.0,72.0,23.46,8,8,46
27171,Uganda,Potatoes,1992,72432,1180.0,72.0,23.46,1,1,46
27172,Uganda,"Rice, paddy",1992,13600,1180.0,72.0,23.46,2,2,46
27173,Uganda,Sorghum,1992,15000,1180.0,72.0,23.46,3,3,46
27174,Uganda,Soybeans,1992,10000,1180.0,72.0,23.46,4,4,46
27175,Uganda,Sweet potatoes,1992,43100,1180.0,72.0,23.46,7,7,46
27176,Uganda,Wheat,1992,17600,1180.0,72.0,23.46,5,5,46
27177,Uganda,Cassava,1993,85068,1180.0,71.0,23.62,6,6,46
27178,Uganda,Maize,1993,15984,1180.0,71.0,23.62,0,0,46
27179,Uganda,Plantains and others,1993,55255,1180.0,71.0,23.62,8,8,46
27180,Uganda,Potatoes,1993,80000,1180.0,71.0,23.62,1,1,46
27181,Uganda,"Rice, paddy",1993,13962,1180.0,71.0,23.62,2,2,46
27182,Uganda,Sorghum,1993,15020,1180.0,71.0,23.62,3,3,46
27183,Uganda,Soybeans,1993,10308,1180.0,71.0,23.62,4,4,46
27184,Uganda,Sweet potatoes,1993,42565,1180.0,71.0,23.62,7,7,46
27185,Uganda,Wheat,1993,18000,1180.0,71.0,23.62,5,5,46
27186,Uganda,Cassava,1994,65000,1180.0,59.0,23.6,6,6,46
27187,Uganda,Maize,1994,15098,1180.0,59.0,23.6,0,0,46
27188,Uganda,Plantains and others,1994,56667,1180.0,59.0,23.6,8,8,46
27189,Uganda,Potatoes,1994,83636,1180.0,59.0,23.6,1,1,46
27190,Uganda,"Rice, paddy",1994,14000,1180.0,59.0,23.6,2,2,46
27191,Uganda,Sorghum,1994,15000,1180.0,59.0,23.6,3,3,46
27192,Uganda,Soybeans,1994,11029,1180.0,59.0,23.6,4,4,46
27193,Uganda,Sweet potatoes,1994,45011,1180.0,59.0,23.6,7,7,46
27194,Uganda,Wheat,1994,18000,1180.0,59.0,23.6,5,5,46
27195,Uganda,Cassava,1995,66988,1180.0,88.0,23.72,6,6,46
27196,Uganda,Maize,1995,15989,1180.0,88.0,23.72,0,0,46
27197,Uganda,Plantains and others,1995,59603,1180.0,88.0,23.72,8,8,46
27198,Uganda,Potatoes,1995,80400,1180.0,88.0,23.72,1,1,46
27199,Uganda,"Rice, paddy",1995,14000,1180.0,88.0,23.72,2,2,46
27200,Uganda,Sorghum,1995,15000,1180.0,88.0,23.72,3,3,46
27201,Uganda,Soybeans,1995,10972,1180.0,88.0,23.72,4,4,46
27202,Uganda,Sweet potatoes,1995,45000,1180.0,88.0,23.72,7,7,46
27203,Uganda,Wheat,1995,18000,1180.0,88.0,23.72,5,5,46
27204,Uganda,Cassava,1996,67015,1180.0,88.0,23.49,6,6,46
27205,Uganda,Maize,1996,12997,1180.0,88.0,23.49,0,0,46
27206,Uganda,Plantains and others,1996,60000,1180.0,88.0,23.49,8,8,46
27207,Uganda,Potatoes,1996,60000,1180.0,88.0,23.49,1,1,46
27208,Uganda,"Rice, paddy",1996,14138,1180.0,88.0,23.49,2,2,46
27209,Uganda,Sorghum,1996,10996,1180.0,88.0,23.49,3,3,46
27210,Uganda,Soybeans,1996,11447,1180.0,88.0,23.49,4,4,46
27211,Uganda,Sweet potatoes,1996,30000,1180.0,88.0,23.49,7,7,46
27212,Uganda,Wheat,1996,18000,1180.0,88.0,23.49,5,5,46
27213,Uganda,Cassava,1997,66988,1180.0,88.0,24.04,6,6,46
27214,Uganda,Maize,1997,12375,1180.0,88.0,24.04,0,0,46
27215,Uganda,Plantains and others,1997,60488,1180.0,88.0,24.04,8,8,46
27216,Uganda,Potatoes,1997,64286,1180.0,88.0,24.04,1,1,46
27217,Uganda,"Rice, paddy",1997,13333,1180.0,88.0,24.04,2,2,46
27218,Uganda,Sorghum,1997,10652,1180.0,88.0,24.04,3,3,46
27219,Uganda,Soybeans,1997,11053,1180.0,88.0,24.04,4,4,46
27220,Uganda,Sweet potatoes,1997,35803,1180.0,88.0,24.04,7,7,46
27221,Uganda,Wheat,1997,18000,1180.0,88.0,24.04,5,5,46
27222,Uganda,Cassava,1998,90000,1180.0,88.0,23.97,6,6,46
27223,Uganda,Maize,1998,15000,1180.0,88.0,23.97,0,0,46
27224,Uganda,Plantains and others,1998,60000,1180.0,88.0,23.97,8,8,46
27225,Uganda,Potatoes,1998,64000,1180.0,88.0,23.97,1,1,46
27226,Uganda,"Rice, paddy",1998,14063,1180.0,88.0,23.97,2,2,46
27227,Uganda,Sorghum,1998,15000,1180.0,88.0,23.97,3,3,46
27228,Uganda,Soybeans,1998,11500,1180.0,88.0,23.97,4,4,46
27229,Uganda,Sweet potatoes,1998,40000,1180.0,88.0,23.97,7,7,46
27230,Uganda,Wheat,1998,18000,1180.0,88.0,23.97,5,5,46
27231,Uganda,Cassava,1999,130000,1180.0,88.0,23.52,6,6,46
27232,Uganda,Maize,1999,17319,1180.0,88.0,23.52,0,0,46
27233,Uganda,Plantains and others,1999,57000,1180.0,88.0,23.52,8,8,46
27234,Uganda,Potatoes,1999,70156,1180.0,88.0,23.52,1,1,46
27235,Uganda,"Rice, paddy",1999,13971,1180.0,88.0,23.52,2,2,46
27236,Uganda,Sorghum,1999,15018,1180.0,88.0,23.52,3,3,46
27237,Uganda,Soybeans,1999,12024,1180.0,88.0,23.52,4,4,46
27238,Uganda,Sweet potatoes,1999,43673,1180.0,88.0,23.52,7,7,46
27239,Uganda,Wheat,1999,18333,1180.0,88.0,23.52,5,5,46
27240,Uganda,Cassava,2000,123840,1180.0,88.0,23.75,6,6,46
27241,Uganda,Maize,2000,17424,1180.0,88.0,23.75,0,0,46
27242,Uganda,Plantains and others,2000,58999,1180.0,88.0,23.75,8,8,46
27243,Uganda,Potatoes,2000,70294,1180.0,88.0,23.75,1,1,46
27244,Uganda,"Rice, paddy",2000,15139,1180.0,88.0,23.75,2,2,46
27245,Uganda,Sorghum,2000,12893,1180.0,88.0,23.75,3,3,46
27246,Uganda,Soybeans,2000,12075,1180.0,88.0,23.75,4,4,46
27247,Uganda,Sweet potatoes,2000,43207,1180.0,88.0,23.75,7,7,46
